SCHOOL_ID,DISTRICT_NAME,BRC_NAME,CRC_NAME
29340321501,UTTARA KANNADA SIRSI,SIRSI,UNCHALLI
29340300101,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300201,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300301,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300302,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300401,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300403,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300501,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300503,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300601,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300701,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300702,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340300801,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340301001,UTTARA KANNADA SIRSI,SIRSI,JADDIGADDE
29340313501,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340313502,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340313601,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340315101,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340324401,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340324502,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340324503,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340324602,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340325003,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340325202,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340325402,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340326303,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340327702,UTTARA KANNADA SIRSI,SIRSI,SIRSI NAGARA EAST
29340309101,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340309201,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340309202,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340309301,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340309302,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340309501,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340312901,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340313101,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340313201,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340328401,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340328402,UTTARA KANNADA SIRSI,SIRSI,HUNASEKOPPA
29340302001,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302002,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302101,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302201,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302301,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302401,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302402,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302601,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340302801,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340304101,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340304301,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340304302,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340304401,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340323301,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340328701,UTTARA KANNADA SIRSI,SIRSI,SALKANI
29340306601,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306701,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306801,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306803,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306804,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306805,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306902,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340306903,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340307101,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340307201,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340307202,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340307203,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340307301,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340308501,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340308502,UTTARA KANNADA SIRSI,SIRSI,BANDAL
29340311102,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340311602,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340312503,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340312504,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340315502,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340316702,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340316804,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340317002,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340317103,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340318504,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340318602,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340319501,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340322107,UTTARA KANNADA SIRSI,SIRSI,URDU EAST
29340303001,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340308603,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340313504,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340315307,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340325901,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340326202,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340326302,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340326603,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340326801,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340327801,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340327803,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340328901,UTTARA KANNADA SIRSI,SIRSI,URDU WEST
29340316701,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340316801,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340316802,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340316803,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340316807,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340316901,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340317001,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340317102,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340318301,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340318401,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340329201,UTTARA KANNADA SIRSI,SIRSI,DASANAKOPPA
29340306401,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340306402,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307401,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307701,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307801,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307802,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307901,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307902,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340307903,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340308001,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340309001,UTTARA KANNADA SIRSI,SIRSI,HEGDEKATTA
29340317201,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340317301,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340317901,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318001,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318201,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318502,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318503,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318601,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340318603,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340320301,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340328501,UTTARA KANNADA SIRSI,SIRSI,ANDAGI
29340411603,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340411805,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340411910,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340412004,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340412305,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340412306,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340427006,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340427011,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340427205,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340427407,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340428201,UTTARA KANNADA SIRSI,HALIYAL,HALIYAL
29340412702,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340412704,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413002,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413102,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413103,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413501,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413602,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413701,UTTARA KANNADA SIRSI,HALIYAL,TERAGAU
29340413801,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414001,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414002,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414004,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414201,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414301,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414601,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340414701,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340416601,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340416602,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340426301,UTTARA KANNADA SIRSI,HALIYAL,NAGASHETTIKOPPA
29340416401,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340416407,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340416501,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340416503,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340416701,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340416801,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340417101,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340417103,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340417104,UTTARA KANNADA SIRSI,HALIYAL,MURKAWADA
29340417401,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417402,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417501,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417701,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417801,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417803,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417804,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417902,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340417904,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340418001,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340418101,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340418201,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340418301,UTTARA KANNADA SIRSI,HALIYAL,JANAGA
29340418401,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340418403,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340418501,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340418601,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340418701,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340418901,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340419001,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340419301,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340419401,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340419801,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340419901,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340422701,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340422801,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340426005,UTTARA KANNADA SIRSI,HALIYAL,BHAGAVATI
29340406501,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340416901,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340417903,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420101,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420106,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420201,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420301,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420401,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420601,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420701,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420801,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420901,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340420902,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421101,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421102,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421301,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421302,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421401,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340421402,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340428401,UTTARA KANNADA SIRSI,HALIYAL,SAMBRANI
29340414801,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340414804,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340415301,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340415402,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340415501,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340415601,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340416001,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340416201,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340416301,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340421501,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340421601,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340421701,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340421801,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340422101,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340422201,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340422301,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340426101,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340426102,UTTARA KANNADA SIRSI,HALIYAL,KESAROLLI
29340402401,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340402601,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423103,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423105,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423301,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423401,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423601,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423701,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423801,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340423901,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340424201,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340424501,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340424601,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340424701,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340424801,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340428101,UTTARA KANNADA SIRSI,HALIYAL,KOGILBAN
29340411303,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340411410,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340411906,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340412104,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340425401,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340425601,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340426802,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340426806,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427001,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427003,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427007,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427008,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427202,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427203,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427204,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427403,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427405,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340427601,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340428501,UTTARA KANNADA SIRSI,HALIYAL,BANGURNAGARA
29340400901,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340400902,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340412401,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340412801,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340412803,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413202,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413203,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413204,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413301,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413401,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340413402,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340415701,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340415801,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340415901,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340423201,UTTARA KANNADA SIRSI,HALIYAL,MANGALWAD
29340400402,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340400404,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340400601,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340400701,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340400801,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340412601,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340413901,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340414401,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340414402,UTTARA KANNADA SIRSI,HALIYAL,B K HALLI
29340412005,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340412006,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340412701,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340414003,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340414202,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340414702,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340417102,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340417802,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340418402,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340420102,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340421303,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340421502,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340427408,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340428202,UTTARA KANNADA SIRSI,HALIYAL,URDU HALIYAL
29340411409,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340411703,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340412003,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340412203,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340425402,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340425503,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340427004,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340427101,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340427102,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340427401,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340427402,UTTARA KANNADA SIRSI,HALIYAL,URDU DANDELI
29340604801,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340606401,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340606601,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340606801,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340606901,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340607001,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340619801,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340619802,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340624301,UTTARA KANNADA SIRSI,SIDDAPUR,KANASUR
29340616001,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340616301,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340617001,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340617901,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340617902,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618101,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618201,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618202,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618301,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618303,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340618304,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340621901,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340622001,UTTARA KANNADA SIRSI,SIDDAPUR,KANGOD
29340615502,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340615701,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340615801,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340615802,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340615803,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340615901,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340616601,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340616602,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340616603,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340621801,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340621803,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340623601,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340623602,UTTARA KANNADA SIRSI,SIDDAPUR,BIDRAKANA
29340601401,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340601402,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340601403,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340601601,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340602701,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340602703,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340602801,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340602903,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340602904,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340621302,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340623101,UTTARA KANNADA SIRSI,SIDDAPUR,NELAMAVA
29340603602,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340603701,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340603702,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340603901,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340603903,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340604201,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340604202,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340605601,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340605701,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340622901,UTTARA KANNADA SIRSI,SIDDAPUR,HARSIKATTA
29340620101,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340620104,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340620105,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340620201,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340620202,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621003,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621004,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621101,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621204,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621206,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340621504,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
29340624002,UTTARA KANNADA SIRSI,SIDDAPUR,SIDDAPURA
